ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,annual_eps,gross_profit
cmp,Compass Minerals International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,https://static.finnhub.io/logo/a5b1f724-80eb-11ea-8678-00000000092a.png,https://www.compassminerals.com/,A,High,BB,Medium,BB,Medium,505,302,320,1127,2022-11-07,BBB,High,1227654,-0.73,199800000.0
cnf,CNFinance Holdings Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,,http://ir.cashchina.cn/,B,Medium,B,Medium,B,Medium,200,200,220,620,2022-06-10,B,Medium,1733868,0.0,0.0
cnmd,Conmed Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/a4313e98075e7806fcfe430a4486dac21d6c4387ef886ad34ec082477aa32de0.png,https://www.conmed.com/,BBB,High,BB,Medium,B,Medium,441,300,270,1011,2022-11-07,BBB,High,816956,-2.68,571245000.0
cnk,Cinemark Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/a875eee6-80eb-11ea-896d-00000000092a.png,https://www.cinemark.com/,BB,Medium,BB,Medium,BB,Medium,330,300,300,930,2022-11-07,BBB,High,1385280,-2.26,1581000000.0
cnne,Cannae Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/228af830-81d7-11ea-85e8-00000000092a.png,https://www.cannaeholdings.com/,B,Medium,B,Medium,B,Medium,215,203,203,621,2022-06-10,B,Medium,1704720,-5.25,31200000.0
cno,CNO Financial Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/a8e41f10-80eb-11ea-b750-00000000092a.png,https://www.cnoinc.com/,A,High,BB,Medium,BB,Medium,500,322,315,1137,2022-11-07,BBB,High,1224608,0.0,0.0
cna,CNA Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/a7e1209a-80eb-11ea-a594-00000000092a.png,https://www.cna.com/,A,High,BB,Medium,BB,Medium,540,329,340,1209,2022-11-07,A,High,21175,0.0,0.0
cmre,Costamare Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Marine,https://static.finnhub.io/logo/811544ec-81a2-11ea-b11f-00000000092a.png,https://www.costamare.com/,B,Medium,B,Medium,B,Medium,242,204,200,646,2022-11-07,B,Medium,1503584,4.26,600657000.0
gva,Granite Construction Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,https://static.finnhub.io/logo/f0d5c3ba-80eb-11ea-b752-00000000092a.png,https://www.graniteconstruction.com/,B,Medium,B,Medium,B,Medium,200,200,200,600,2022-11-07,B,Medium,861459,1.7,369494000.0
fn,Fabrinet,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/e34b0be1a98befac76ad28cec81a1da747b9af72f2670c97b30b991474d7f9ab.png,https://fabrinet.com/,A,High,B,Medium,B,Medium,510,209,210,929,2022-11-07,BBB,High,1408710,5.36,278594000.0
h,Hyatt Hotels Corp,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",https://static.finnhub.io/logo/304ce992-80ff-11ea-b93c-00000000092a.png,https://www.hyatt.com/,B,Medium,B,Medium,B,Medium,235,209,205,649,2022-11-07,B,Medium,1468174,4.09,1288000000.0
hasi,Hannon Armstrong Sustainable Infrastructure Capital Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/e8712528-80cd-11ea-aef2-00000000092a.png,https://www.hannonarmstrong.com/,AA,Excellent,BBB,High,BB,Medium,646,404,313,1363,2022-11-07,A,High,1561894,0.0,0.0
hayw,Hayward Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/f4c4442bcb167b30d5d20aa9f9deac9a9ee9f88681bcfb402c394287a0805e6c.png,https://www.hayward-pool.com/shop/en/pools,A,High,BB,Medium,BB,Medium,535,305,300,1140,2022-11-15,BBB,High,1834622,0.78,597035000.0
hbb,Hamilton Beach Brands Holding Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/8bd0236fbb75a62079aa6816e350637fb15ef687ca75d498ebb1069edf371df3.png,https://www.hamiltonbeachbrands.com/,B,Medium,B,Medium,B,Medium,245,272,230,747,2022-11-15,B,Medium,1709164,1.81,129114000.0
hcc,Warrior Met Coal Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,https://static.finnhub.io/logo/bfcf747a-80db-11ea-bca2-00000000092a.png,https://warriormetcoal.com/,B,Medium,B,Medium,B,Medium,215,200,200,615,2022-11-09,B,Medium,1691303,12.4,885807000.0
hci,Hci Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/f148e28e3880660f21e4bfa5e63c7e5de49b14abbf29520cecd447fd6cc23204.png,https://hcigroup.com/,B,Medium,B,Medium,BB,Medium,205,260,300,765,2022-11-07,BB,Medium,1400810,0.0,0.0
he,Hawaiian Electric Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/f41ed734-80eb-11ea-b165-00000000092a.png,https://www.hei.com/,A,High,BB,Medium,BB,Medium,585,348,310,1243,2022-11-07,A,High,354707,2.2,381073000.0
gwre,Guidewire Software Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/f210ffa6-80cb-11ea-abd4-00000000092a.png,https://www.guidewire.com/,A,High,BB,Medium,BB,Medium,549,321,330,1200,2022-11-07,A,High,1528396,-2.16,377176000.0
hae,Haemonetics Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/f25c246e-80eb-11ea-984f-00000000092a.png,https://www.haemonetics.com,BBB,High,BB,Medium,BB,Medium,448,303,305,1056,2022-11-07,BBB,High,313143,0.84,505502000.0
hgv,Hilton Grand Vacations Inc,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",https://static.finnhub.io/logo/e51af146-80db-11ea-8e19-00000000092a.png,https://www.hiltongrandvacations.com/,BB,Medium,B,Medium,B,Medium,305,288,250,843,2022-11-15,BB,Medium,1674168,2.93,1275000000.0
hi,Hillenbrand Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/f56bfd2c-80eb-11ea-ab9f-00000000092a.png,https://www.hillenbrand.com/,BBB,High,BB,Medium,BB,Medium,489,349,300,1138,2022-11-07,BBB,High,1417398,2.89,763800000.0
hubs,HubSpot Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/62f8c2fa-80d0-11ea-aeb3-00000000092a.png,https://www.hubspot.com/,BBB,High,BB,Medium,BB,Medium,480,329,320,1129,2022-11-07,BBB,High,1404655,-2.23,1422949000.0
hesm,Hess Midstream LP,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy ,https://static.finnhub.io/logo/3a3f1306ad581fe2e596eaf3a480a1e683d9c562deaa753633f2d3f680150569.png,https://www.hessmidstream.com/,BB,Medium,B,Medium,B,Medium,307,257,255,819,2022-11-15,BB,Medium,1789832,2.01,1091900000.0
hei,HEICO Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,https://static.finnhub.io/logo/f461d852-80eb-11ea-89b1-00000000092a.png,https://www.heico.com/,B,Medium,B,Medium,B,Medium,225,203,205,633,2022-11-07,B,Medium,46619,2.55,862759000.0
